"type","question","options","answer"
"多选题","A市某医院采购的货物项目中，有甲、乙、 丙三家供应商参与投标。甲公司报价 100万，其产品符合本国标准且成本占比 90%；乙公司报价85万，为非本国产品；丙 公司报价102万，其产品符合本国标准但成 本占比仅为75%。不考虑其他扣除因素，三 者的最终评审价格由低到高的错误排序 是？（ ）","A. 乙公司＜丙公司＜甲公司
B. 乙公司＜甲公司＜丙公司
C. 甲公司＜丙公司＜乙公司
D. 甲公司＜乙公司＜丙公司","ABC"
"多选题","某地方政府计划开展一个综合性的政府采 购项目，既包含货物采购也涉及服务采购 。在货物采购部分，有以下几类物品待 选，其中适用本国产品标准的是（ ）","A. 为新建的政务服务中心采购一批智能安防设备，同时该设备供应商
需提供为期三年的维护服务
B. 采购一批用于城市景观亮化工程的进口高端灯具，且灯具的安装调
试由供应商负责
C. 采购用于城市绿化工程的进口草种，并要求供应商提供种植技术指
导服务
D. 采购一批用于市政供水的专用管道，同时让供应商负责管道的铺设
安装服务","ABD"
"判断题","某软件运维服务项目中，涉及到一小部分 的货物更新采购，其中涉及的货物不适用 本国产品价格扣除政策。（ ）","A. 正确
B. 错误","B"
"判断题","采购人、采购代理机构有权自行决定是否 在采购文件中要求供应商出具《关于符合 本国产品标准的声明函》或财政部会同有 关部门规定的有关证明文件。（ ）","A. 正确
B. 错误","B"
"判断题","在F省某医院采购医疗设备项目中，供应商 提供了《关于符合本国产品标准的声明函 》，无论其内容是否符合要求，该产品都 应被视为本国产品。（ ）","A. 正确
B. 错误","B"
"判断题","财政部门及相关专业机构在处理本国产品 标准争议时，对其在处理过程中知悉的商 业秘密负有保密义务。（ ）","A. 正确
B. 错误","A"
"判断题","H省某科研所的政府采购项目中，既有本国 产品又有非本国产品参与竞争的，依法对 本国产品给予价格评审优惠。甲公司提供 了符合要求的《关于符合本国产品标准的 声明函》或财政部会同有关部门规定的有 关证明文件，评标委员会给予了该公司本 国产品报价15%的价格扣除，用扣除后的价 格参与评审。（ ）","A. 正确
B. 错误","B"
"判断题","Q市采购项目中有多种产品，供应商提供的 符合本国产品标准的产品成本之和占其提 供的全部产品成本之和的比例为75%，此时 评标委员会依法对该供应商提供的全部产 品的总报价给予20%的价格扣除，用扣除后 的价格参与评审。（ ）","A. 正确
B. 错误","B"
"判断题","国有企业能享受对本国产品的政府采购支 持政策，而民营企业因性质不同无法同等 享受，这个说法是错误的。（ ）","A. 正确
B. 错误","A"
"判断题","Z市博物馆因项目需要，采购一批用于建设 展览馆的建筑材料，由于建筑材料属于《 政府采购品目分类目录》中的货物类产 品，所以该批建筑材料适用本国产品标准。（ ）","A. 正确
B. 错误","A"
"判断题","A省农科院下属研究所因科研需要，急需采 购一批用于科研的珍稀特种花卉，且花卉 属于货物，所以这些特种花卉适用本国产 品标准。（ ）","A. 正确
B. 错误","B"
"判断题","分产品确定在中国境内生产的组件成本占 比应当达到的规定比例，由进出口主管部 门会同有关行业主管部门负责。（ ）","A. 正确
B. 错误","B"
"判断题","S市采购项目含有多种产品，A公司提供的 符合本国产品标准的产品成本之和占该公 司提供的全部产品成本之和的比例达到80% 以上，享受了全部产品的总报价20%的价格 扣除。同时该公司提供了符合要求的《中 小企业声明函》，声明属于小型企业。评 标委员会认为不能重复享受价格扣除，未 给予该公司小型企业的价格扣除。（ ）","A. 正确
B. 错误","B"
"判断题","某化妆品公司在中国境内将进口的香料与 国内生产的基底液进行混合调配，生产出 具有新名称和特征的新款香水，由于有进 口原材料，所以该新款香水不能算作本国 产品。（ ）","A. 正确
B. 错误","B"
"判断题","A市市场监督管理局某采购项目要求供应商 提供《符合本国产品标准声明函》或规定 的证明文件。A公司提交不规范的声明函且 无证明文件，评委给予了20%的价格扣除， 随后该公司中标。（ ）","A. 正确
B. 错误","B"
"判断题","财政部会同有关行业主管部门分产品确定 中国境内生产的组件成本占比规定比例 后，即便某产品实际组件成本未达到该比 例，但只要能证明其关键工序在中国境内 完成，在政府采购活动中依然可以认定为 本国产品。（ ）","A. 正确
B. 错误","B"
"单选题","福建省财政厅发布《关于加强政府采购绿色 采购工作的通知》的核也目标不包括以下哪 项？（）","A. 充分发挥政府采购政策功能
B. 降低政府采购成本
C. 支持绿色低碳广品
D. 助力绿色经济发展","B"
"单选题","根据福建省财政厅发布《关于加强政府采购 绿色采购工作的通知》政府采购应当有助于 实现（）政策目标。","A. 保护环境
B. 降低政府采购成本
C. 提局效率
D. 保护营商环境","A"
"单选题","政府采购应当有助于实现保护环境政策目标 。()应当认真履行采购需求管理主体责任。","A. 监管部口
B. 采购人
C. 代理机构
D. 供应商","B"
"单选题","采购人应当加强对（）的形成和实现过程的内 部控制和风险管理，落实保护环境等政府采 购政策功能。","A. 采购需求
B. 采购计划
C. 采购文件
D. 评审材料","A"
"单选题","根据福建省财政厅发布《关于加强政府采购 绿色采购工作的通知》采购人应当落实（） 等政府采购政策功能。","A. 保护环境
B. 降低政府采购成本
C. 提局效率
D. 保护营商环境","A"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构应当（）。","A. 不予采购
B. 考虑采购
C. 减少采购
D. 优先采购或强制采购","D"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构（）优先采购或强制 采购。","A. 可以
B. 应当
C. 报请上级预算单位批准后
D. 报请财政部门批准后","B"
"单选题","采购人拟采购的产品属于（）范围的，采购人 及其委托的采购代理机构应当优先采购或强 制采购。","A. 集中采购目录
B. 部门集中采购目录
C. 节能产品、环境标志产品政府采购品目清单
D. 限额标准","C"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构应当依据（），对获 得证书的产品实施政府优先采购或强制采购 0","A. 有效期之内的CE认证证书
B. 注册有效的EPA认证证书
C. 有效期之内的JIS认证证书
D. 国家确定的认证机构出具的、处于有效期之内的节能产品
、环境标志产品认证证书","D"
"单选题","细化绿色采购需求标准执行要求。采购人及 其委托的采购代理机构要严格落实（）制定 的商品包装、快递包装、绿色数据中也等政 府采购需求标准。","A. 国务院
B. 国家发展和改革委员会
C. 财政部
D. 省级人民政府财政部口","C"
"单选题","采购人及其委托的采购代理机构应当对节能 产品、环境标志产品政府采购品目清单范围 内，实施优先采购的产品，给予产品价格报 价（）的扣除，用扣除后的价格参加评审。","A. 1%-5%
B. 5%-10%
C. 10%-20%
D. 20%-30%","C"
"单选题","采购标的同时包含节能产品、环境标志产品 政府采购品目清单范围内，实施优先采购的 产品，和其它非优先采购产品的，()","A. 所有标的物都享受给予节能产品、环境标志产品的价格扣除优惠。
B. 标的物都不得享受给予节能产品、环境标志产品的价格扣除优惠。
C. 非优先采购产品按一定比例享受给予节能产品、环境标志
产品的价格扣除优惠。
D. 应当在采购文件中要求供应商对优先采购产品和非优先采
购产品进行分项报价，非优先采购产品的报价不得享受给予
节能产品、环境标志产品的价格扣除优惠。","D"
"单选题","采购标的同时包含其它非优先采购产品的， 应当在采购文件中要求供应商对优先采购产 品和非优先采购产品进行分项报价，非优先 采购产品的报价（）享受给予节能产品、环境 标志产品的价格扣除优惠。","A. 可以
B. 应当
C. 不得
D. 部分","C"
"单选题","加大新能源车船采购力度，机要通信等公务 用车（）","A. 优先采购新能源汽车
B. 按规定比例采购新能源汽车
C. 逐步提高比例采购新能源汽车
D. 除特殊地理环境等因素外原则上采购新能源汽车","D"
"单选题","发挥网上超市的引导作用。政府采购网上超 市促进采购人选择绿色低碳产品，应当通过 的措施不包括（）。","A. 特色场馆
B. 搜索排序
C. 流量引导
D. 价格优惠","D"
"单选题","对于（）的产品，政府采购网上超市应当加挂 标识，通过优先展示、政策提醒等方式，引 导采购人落实政府绿色采购政策。","A. 价格最低
B. 购买量最大
C. 好评最多
D. 实行政府优先采购","D"
"单选题","在实施政府采购支持绿色建材促进建筑品质 提升政策的城市，运用政府采购政策，要全面 建设（）以上绿色建筑。","A. 基本级
B. 一星级
C. 二星级
D. 三星级","C"
"单选题","各级财政部口应当将（）政府绿色采购政策 落实情况作为政府采购活动监督检查的重要 内容。","A. 供应商和米购人
B. 供应商和采购代理机构
C. 采购人和采购代理机构
D. 采购人和监管部口","C"
"单选题","《福建省财政厅关于加强政府绿色采购工作 的通知》自2024年5月1日起执行，有效期（ ) 0","A. 1年
B. 2年
C. 3年
D. 5年","D"
"单选题","《福建省财政厅关于加强政府绿色采购工作 的通知》由（）负责解释。","A. 福建省人民政府
B. 福建省发展和改革委员会
C. 福建省财政厅
D. 福建省住房和城乡建设厅","C"
"单选题","福建省某机关单位拟采购一批办公电脑，己 明确该产品纳入节能产品清单。采购人在编 制招标文件时，对投标产品提出要求。根据 《关于加强政府采购绿色采购工作的通知 》，下列要求中最符合规定的是（）","A. 要求投标产品必须为某进口品牌，且附带节能产品认证
B. 要求投标产品需具备国家认可的节能产品认证证书，且节
能效率达到标准要求
C. 要求投标产品价格不得高于市场均价的抓％，不考虑节能指标
D. 要求投标供应商必须为省内企业，外省企业的节能产品一律不接受","B"
"单选题","福建省某高校通过政府采购一批节能空调， 供应商交付产品后，校方组织履约验收。根 据通知要求，验收环节无需重点核查的内容 是（）","A. 空调的节能产品认证证书与中标产品型号是否一致
B. 空调的实际运行能耗是否符合招标文件约定的节能标准
C. 空调的遥控器是否具有蓝牙连接等招标文件未要求的附加功能
D. 供应商是否采用可循环包装材料进行包装","C"
"多选题","福建省财政厅发布《关于加强政府采购绿色 采购工作的通知》是为贯彻落实（）等文件 0","A. 中共福建省委、福建省人民政府《关于完整准确全面贯彻
新发展理念做好碳达峰碳中和工作的实施意见》
B. 《财政部关于印发〈财政支持做好碳达峰碳中和工作的意
见〉的通知》
C. 国务院办公厅《关于促进中小企业健康发展的指导意见》
D. 财政部《政府采购促进中小企业发展管理办法》","AB"
"多选题","福建省财政厅发布《关于加强政府采购绿色 采购工作的通知》的核也目标包括W下哪几 项？（）","A. 充分发挥政府采购政策功能
B. 降低政府采购成本
C. 支持绿色低碳广品
D. 助力绿色经济发展","ACD"
"多选题","强化政府采购需求管理主体责任。政府采购 应当有助于实现保护环境政策目标，对于政 府采购需求管理的责任主体，以下错误的是 ( )","A. 监管部门
B. 采购人
C. 采购代理机构
D. 供应商","ACD"
"多选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构应当依据（）实施政 府优先采购或强制采购。","A. 有效期之内的CE认证证书
B. 注册有效的EPA认证证书
C. 国家确定的认证机构出具的、处于有效期之内的节能产品认证证书
D. 国家确定的认证机构出具的、处于有效期之内的环境标志
产品认证证书","CD"
"多选题","细化绿色采购需求标准执行要求。（）要严格 落实财政部制定的政府采购需求标准。","A. 监管部口
B. 采购人
C. 采购代理机构
D. 供应商","BC"
"多选题","细化绿色采购需求标准执行要求。要严格落 实财政部制定的（）等政府采购需求标准。","A. 商品包装
B. 快递包装
C. 运输方式
D. 绿色数据中也","ABD"
"多选题","细化绿色采购需求标准执行要求，采购项目 涉及已制定需求标准的，应当根据需求标准 提出的指标编制政府采购项目的采购文件， 并在合同中明确对相关指标的（）。","A. 验收方式
B. 违约责任
C. 担保方式
D. 执行标准","AB"
"多选题","采购标的同时包含节能产品、环境标志产品 政府采购品目清单范围内，实施优先采购的 产品，和其它非优先采购产品的，以下说法 错误的是；()","A. 所有标的物都享雙给予节能产品、环境标志产品的价格扣除优惠。
B. 所有标的物都不得享受给予节能产品、环境标志产品的价
格扣除优惠。
C. 非优先采购产品按一定比例享受给予节能产品、环境标志
产品的价格扣除优惠。
D. 应当在采购文件中要求供应商对优先采购产品和非优先采
购产品进行分项报价，非优先采购产品的报价不得享受给予
节能产品、环境标志产品的价格扣除优惠。","ABC"
"多选题","发挥网上超市的引导作用。政府采购网上超 市应当通过（）等措施，促进采购人选择绿色 低碳产品。","A. 特色场馆
B. 捜索排序
C. 流量引导
D. 价格优惠","ABC"
"多选题","对于实行政府优先采购的产品，政府采购网 上超市应当加挂标识，通过（）等方式，引导采购人落实政府绿色采购政策。","A. 优先展不
B. 政策提醒
C. 减价宣传
D. 屏蔽其他同类产品","AB"
"多选题","在实施政府采购支持绿色建材促进建筑品质 提升政策的城市，要大力发展（）等新型建 筑工业化建造方式","A. 标准化
B. 数字化
C. 装配式
D. 智能化","CD"
"多选题","在实施政府采购支持绿色建材促进建筑品质 提升政策的城市，采购人要运用政府采购政 策积极推广应用（）。","A. 智能建造技术
B. 先进建造装备
C. 绿色建筑
D. 绿色建材","CD"
"多选题","各级财政部口应当将（）政府绿色采购政策 落实情况作为政府采购活动监督检查的重要 内容。","A. 供应商
B. 采购人
C. 采购代理机构
D. 监管部门","BC"
"多选题","根据《福建省财政厅关于加强政府绿色采购 工作的通知》，以下关于节能、环境标志产 品价格扣除优惠措施的说法中，正确的有：","A. 对实施优先采购的节能、环境标志产品，给予其报价10%-
20%的价格扣除。
B. 当采购标的同时包含优先采购产品和非优先采购产品时，
应在采购文件中要求供应商进行分项报价。
C. 价格扣除优惠仅适用于报价中的优先采购产品部分，非优
先采购产品部分不享受扣除。
D. 具体项目的价格扣除比例，应由采购人根据市场竞争状况
在5%-15%的幅度内自主确定。","ABC"
"多选题","福建省某高校采购一批洗衣机，该项目属于 不强制采购节能产品的范畴。根据《福建省 财政厅关于加强政府绿色采购工作的通知 》，在评标过程中，评标委员会需落实价格 优惠政策，下列属于评标委员会正确操作的有（）","A. 先核对投标产品是否在节能产品政府采购品目清单内，且
认证证书有效
B. 对符合条件的节能产品，按招标文件约定的比例计算价格
扣除后的评标价
C. 若供应商未提供节能产品认证证书原件或复印件，仍可享受价格优惠
D. 将价格优惠执行情况详细记录在评标报告中，以备财政部口监督检查","ABD"
"多选题","福建省某区县住建局采购一批市政道路照明 设备，项目允许节能产品和非节能产品参与 投标。根据绿色采购价格优惠政策，下列情 形会导致供应商丧失价格优惠资格的有（）","A. 投标产品的节能认证证书有效期已届满，且未完成续期
B. 供应商提供的节能产品型号与政府采购清单中的型号不一致
C. 供应商提供的节能认证证书的颁证机构不在市场监管总局
公布范围之肉
D. 供应商提供的节能认证证书执行的标准与节能产品政府采
购品目清单标明的国家标准不一致","ABCD"
"单选题","福建省财政厅发布《关于加强政府采购绿色 采购工作的通知》的核也目标是降低政府采购成本。","A. 正确
B. 错误","B"
"单选题","政府采购应当有助于实现保护环境政策目标（）","A. 正确
B. 错误","A"
"单选题","采购人应当落实保护环境等政府采购政策功 能。","A. 正确
B. 错误","A"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构应当优先采购或强制采购。","A. 正确
B. 错误","A"
"单选题","采购人拟采购的产品属于节能产品、环境标志产品政府采购品目清单范围的，采购人及其委托的采购代理机构应当对获得并处于有效期肉的CE认证或邸A认证的产品实施政府优先采购或强制采购。","A. 正确
B. 错误","B"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构可以优先采购或强制采购。","A. 正确
B. 错误","B"
"单选题","采购人拟采购的产品属于节能产品、环境标 志产品政府采购品目清单范围的，采购人及 其委托的采购代理机构应当报请财政部口批 准后优先采购或强制采购。","A. 正确
B. 错误","B"
"单选题","采购人及其委托的采购代理机构要严格落实 国家发展和改革委员会制定的商品包装、快 递包装、绿色数据中也等政府采购需求标准","A. 正确
B. 错误","B"
"单选题","细化绿色采购需求标准执行要求，采购项目 涉及已制定需求标准的，应当根据需求标准 提出的指标编制政府采购项目的采购文件。","A. 正确
B. 错误","A"
"单选题","采购人及其委托的采购代理机构应当对节能 产品、环境标志产品政府采购品目清单范围 内，实施优先采购的产品，给予产品价格报 价6%的扣除，用扣除后的价格参加评审。","A. 正确
B. 错误","B"
"单选题","采购标的同时包含其它非优先采购产品的， 应当在采购文件中要求供应商对优先采购产 品和非优先采购产品进行分项报价，非优先 采购产品的报价不得享受给予节能产品、环 境标志产品的价格扣除优惠。","A. 正确
B. 错误","A"
"单选题","采购标的同时包含其它非优先采购产品的， 应当全部孚雙给予节能广品、环境标志广品 的价格扣除优惠。","A. 正确
B. 错误","B"
"单选题","采购标的同时包含其它非优先采购产品的， 应当全部按一定比例享受给予节能产品、环 境标志产品的价格扣除优惠。","A. 正确
B. 错误","B"
"单选题","加大新能源车船采购力度。机要通信等公务 用车除特殊地理环境等因素外原则上采购新 能源汽车，优先采购提供新能源汽车的租赁服务。","A. 正确
B. 错误","A"
"单选题","政府采购网上超市应当通过特色场馆、捜索排序、流量引导等措施，促进采购人选择绿色低碳广品。","A. 正确
B. 错误","A"
"单选题","政府采购网上超市应当通过价格优惠措施， 促进采购人选择绿色低碳产品。","A. 正确
B. 错误","B"
"单选题","对于实行政府优先采购的产品，政府采购网 上超市应当加挂标识，通过优先展示、政策 提醒等方式，引导采购人落实政府绿色采购政策。","A. 正确
B. 错误","A"
"单选题","在实施政府采购支持绿色建材促进建筑品质 提升政策的城市，要大力发展装配式、智能 化等新型建筑工业化建造方式。","A. 正确
B. 错误","A"
"单选题","在实施政府采购支持绿色建材促进建筑品质 提升政策的城市，要全面建设三星级上绿色建筑。","A. 正确
B. 错误","B"
"单选题","《福建省财政厅关于加强政府绿色采购工作 的通知》自2024年5月1日起执行，有效期5年（）","A. 正确
B. 错误","A"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家管理实行的原则不包括以 下哪项？","A. 统一标准
B. 随机抽取
C. 终身任职
D. 动态考核","C"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家需承诺以独立身份参加评 审工作，且必须具备的身份是？","A. 福建省户籍居民
B. 中国公民
C. 在职事业单位人员
D. 无固定职业人员","B"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家入库时的年龄限制为不满 多少周岁？","A. 50周岁
B. 55周岁
C. 60周岁
D. 65周岁","D"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家已选聘评审专家的可以在 满67周岁前一个月内向财政部门提出续聘申请， 经审核符合条件的可续聘至几周岁？","A. 67周岁
B. 68周岁
C. 69周岁
D. 70周岁","D"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家信息发生变更时，应自变 更之日起几个工作日内申请变更？","A. 1个
B. 3个
C. 5个
D. 7个","D"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家库中相关专家数量不能保 证随机抽取需要的，采购人或者采购代理机构的 正确做法是？","A. 直接自行选定
B. 推荐符合条件人员，经审核选聘入库后再随机抽取
C. 减少评审专家人数
D. 暂停采购活动","B"
"单选题","根据《福建省政府采购评审专家管理办法》，评 审专家劳务报酬应当在评审活动结束后几日内完 成支付？","A. 5日
B. 10日
C. 20日
D. 30日","D"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家实行信用评价制度，信用 评价不包括以下哪项？","A. 个人信息评价
B. 经济状况评价
C. 专业能力评价
D. 履职情况评价","B"
"单选题","根据《福建省政府采购评审专家管理办法》，采 购人或者采购代理机构应当于政府采购项目评审 活动结束后几个工作日内进行评价","A. 1个
B. 2个
C. 3个
D. 5个","D"
"单选题","根据《福建省政府采购评审专家管理办法》，采 购人代表参与评审活动时，应遵守的规定是？","A. 可担任所有项目评审组长
B. 同评审专家一样领取劳务费
C. 参照《福建省政府采购评审专家管理办法》执行
D. 无需签署评审承诺书","C"
"单选题","根据《福建省政府采购评审专家管理办法》，评 标委员会、谈判小组、询价小组、磋商小组（以 下简称评审委员会）组长由采购人或采购代理机 构组织评审委员会推选产生，应当推选什么样的 评审专家担任。","A. 第一个到达评审现场的
B. 最后一个到达评审现场的
C. 采购人代表
D. 专业背景与政府采购项目相关度高、专业能力强的","D"
"单选题","根据《福建省政府采购评审专家管理办法》，下 列选项错误的是？","A. 评审专家收到政府采购系统发出的评审邀请后不响应是否参加评
审的，视为无法参加评审。
B. 评审专家确认参加评审的，应在规定时间内到达评审现场并在政
府采购系统内签到，任何人不得代签。
C. 评审专家确认参加评审的，应在规定时间内到达评审现场并在政
府采购系统内签到，代理机构可以代签。
D. 评审专家未在规定时间内在政府采购系统上签到的，视为迟到，
由采购人和采购代理机构重新补抽。","C"
"单选题","根据《福建省政府采购评审专家管理办法》，下 列选项错误的是？","A. 迟到的评审专家可以参加本次抽取项目的评审活动，可以领取评审费用。
B. 评审专家违反评审纪律未完成评审工作擅自离开评审现场、故意拖延评审时长、不审签评审意见、不出具评审报告，不得领取劳务报酬和报销异地评审差旅费。
C. 评审专家在评审活动中有违法违规行为的，不得领取劳务报酬和
报销异地评审差旅费。
D. 评审专家以外的其他人员不得领取评审劳务报酬。","A"
"单选题","根据《福建省政府采购评审专家管理办法》，某 采购项目评审过程中，1 名评审专家因突发疾病 无法继续评审，导致评审现场专家数量不符合规 定，采购人的正确做法是（ ）","A. 由采购人代表替代该专家完成评审
B. 及时补抽评审专家，无法补足的立即停止评审并重新组建评审委员会
C. 剩余专家继续评审，已评审内容有效
D. 终止采购活动，不再重新组织","B"
"单选题","根据《福建省政府采购评审专家管理办法》，评 审专家李某在评审过程中，发现供应商存在串通 投标行为，其正确做法是（ ）","A. 忽略该行为，继续完成评审
B. 立即停止评审并向财政部门书面报告
C. 与其他专家协商后再决定是否报告
D. 告知采购人，由采购人自行处理","B"
"单选题","根据《福建省政府采购评审专家管理办法》，异 地评审的评审专家往返城市间交通费的可参照的 报销标准是？","A. 按省财政厅统一规定执行
B. 实报实销
C. 采购人差旅费管理办法凭据报销
D. 由评审专家自行承担","C"
"单选题","根据《福建省政府采购评审专家管理办法》，福 建省属某医院委托代理机构采购高端医疗设备采 购，鉴于该项目技术复杂、专业性强，通过随机 方式难以确定合适评审专家，经哪个单位同意， 采购人可以自行选定相应专业领域的评审专家？","A. 福建省财政厅
B. 福建省卫生健康委员会
C. 福建省人民政府
D. 福建省发展和改革委员会","B"
"单选题","根据《福建省政府采购评审专家管理办法》，某 评审专家在参与2026年1月1日参加某医疗设备采 购评审时，在下列哪一种情形下不需要回避？","A. 2022年前曾在本项目某供应商担任技术顾问；
B. 本项目某供应商的负责人为其堂妹；
C. 本项目某供应商的法定代表人为其侄子；
D. 在本项目某供应商中持有60%的股份。","A"
"单选题","某公开招标项目（采用综合评分法）评标进行到 商务评分环节，评审专家A发现与其中一个投标 人投标文件商务部分的项目技术负责人为亲属关 系，现场回避并抽取评审专家B，评审专家B下列 哪些行为符合《福建省政府采购评审专家管理办法》？","A. 符合性评审认定直接按照评审组长意见录入
B. 符合性、技术部分评审意见直接按照评审专家A评审意见录入
C. 技术部分评审意见按照采购人代表评分录入
D. 自行重新评审，按照评审专家B自身意见录入","D"
"单选题","根据《福建省政府采购评审专家管理办法》，评 审专家孙某在评审结束后，拒绝在评审报告上签 字，且未说明理由，针对上述该行为符合规定的 处理方式是（ ）","A. 视为孙某同意评审报告内容，针对上述行为做好现场记录
B. 评审报告无效，需重新组织评审
C. 由财政部门责令孙某签字，并给予警告处罚
D. 取消孙某本次评审报酬，记入不良行为记录","A"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家应当具备的条件包括（）","A. 具有良好的职业道德，无行贿、受贿、欺诈等不良信用记录
B. 入库时不满65周岁，身体健康，能够承担评审工作
C. 熟悉计算机操作，能够使用计算机完成评审工作
D. 具有中级专业技术职称（或同等专业水平）且从事相关领域工作
满８年，或者具有高级专业技术职称（或同等专业水平）","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，下 列情形中，不得入选评审专家库的有（）","A. 受到刑事处罚的
B. 被开除公职的
C. 采购代理机构股东以及在职、兼职从业人员
D. 被列入政府采购严重违法失信行为记录名单的","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家申请信息变更时，应当遵守的规定包括 （）","A. 自变更之日起七个工作日内申请
B. 变更后的申请表加盖工作单位公章
C. 规范、准确填写回避单位全称及组织机构代码，英文字母统一大写
D. 入库后可随时申请变更评审品目","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，采 购人或者采购代理机构抽取评审专家的规定包括 （）","A. 应当从评审专家库中随机抽取
B. 评审活动当日抽取评审专家
C. 跨省远程异地评审项目由采购人结合项目实际按有关规定执行
D. 可直接指定本单位熟悉项目的人员作为评审专家","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，关 于评审委员会组建和运行，下列说法正确的有 （）","A. 评审委员会组长由采购人或采购代理机构直接指定
B. 评审委员会发现采购文件存在重大缺陷导致评审无法进行的，应
当停止评审并书面说明情况
C. 出现评审专家缺席导致评审现场专家数量不符合规定的，采购人
或代理机构应当及时补抽或补足
D. 无法及时补足评审专家的，采购人或代理机构应当立即停止评审
、妥善保存采购文件并依法重新组建评审委员会","BCD"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家在评审过程中应当遵守的规定有（）","A. 按照采购文件规定的评审程序、方法和标准独立评审
B. 配合答复供应商的询问、质疑和投诉
C. 不得泄露评审文件、评审情况和评审过程中获悉的商业秘密
D. 可接受供应商的合理宴请以了解项目情况","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，关 于评审专家劳务报酬支付，下列说法正确的有 （）","A. 集中采购目录内的项目，由集中采购机构支付
B. 集中采购目录外的项目，由采购人支付
C. 劳务报酬应当在评审活动结束后30日内完成支付
D. 评审专家迟到未参加评审的，可领取部分劳务报酬作为误工费","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家信用评价的内容包括（）","A. 个人信息评价
B. 专业能力评价
C. 履职情况评价
D. 社会知名度评价","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，下 列哪些行为属于评审专家不良或违规行为的（）","A. 在评审现场接打电话等违规行为的；
B. 无故或无合理原因故意拖延评审时间的；
C. 记录、复制、故意损毁评审资料；
D. 不配合采购人审查、复核评审结果或质疑处理；","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，下 列哪些行为属于评审专家不良或违规行为的（）","A. 以不熟悉电子评审操作系统为由要求现场工作人员代录评审意见；
B. 在微信群中讨论某一参评项目的评分细节和评审结果；
C. 在同一时间段接受两个采购人邀请参与评审；
D. 因劳务报酬问题拒签评审报告；","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家续聘的相关规定包括（）","A. 已选聘评审专家可在满67周岁前一个月内申请续聘
B. 续聘经审核符合条件的可续聘至70周岁
C. 超过70周岁的，原则上予以解聘
D. 入库时已满65周岁的，可直接申请续聘","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，关 于评审专家信息申报和审查，下列说法正确的有（）","A. 申请人应向工作单位所在区域的财政部门申请
B. 省级预算单位的申请人可直接向省财政厅申请
C. 申请材料需加盖申请人单位公章，退休人员由退休前工作单位盖章
D. 各级财政部门对本地区申请人进行初审，通过后逐级报送至省财政厅审核","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，下 列哪些情形属于同一项目内评审专家应当主动回 避的情形？（ ）","A. 评审专家的配偶在投标供应商担任监事
B. 评审专家近3年内曾在投标供应商担任技术顾问
C. 评审专家与其他评审专家为大学同班同学
D. 评审专家与其他评审专家为同乡关系","AB"
"多选题","福建省某省属高校采购一进口设备（预算1000万 元），评标委员会组成成员中出现哪些情形属于 违反《福建省政府采购评审专家管理办法》相关 规定的？","A. 评审专家甲、乙单位均为同一法人高校，但分属不同学院
B. 评审专家丙单位为福建省教育厅
C. 评审专家丁为本项目进口论证专家
D. 评审专家戊为本项目科研相关行业协会会长","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家异地评审的相关费用处理，下列说法正确 的有（）","A. 往返城市间交通费可参照采购人差旅费标准凭据报销
B. 住宿费可参照采购人差旅费标准凭据报销
C. 异地评审的劳务报酬标准由采购代理机构自行确定
D. 评审专家存在违法违规行为的，不得报销异地评审差旅费","ABD"
